ISO3,Country / Territory,Year,Event Name,Date of Event (start),Disaster Internal Displacements,Disaster Internal Displacements (Raw),Hazard Category,Hazard Type,Hazard Sub Type,Name,Conflict Stock Displacement,Conflict Stock Displacement (Raw),Conflict Internal Displacements,Conflict Internal Displacements (Raw)
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Kebumen) - 26/02/2022,2022-02-26,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Bangka Belitung Islands (Bangka Barat) - 07/04/2022,2022-04-07,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2022,"Canada: Flood - Manitoba (Dufferin, Montcalm, Morden, Morris, Richot) - 30/04/2022",2022-04-30,590.0,588.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Johor - 10/03/2022,2022-03-10,200.0,198.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Landslide - Kuala Lumpur - 10/03/2022,2022-03-10,2.0,2.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - West Java (Bogor) - 18/02/2022,2022-02-18,62.0,62.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Yogyakarta (Sleman) - 02/02/2022,2022-02-02,8.0,8.0,Weather related,Storm,Conflict-Violence,,,,,
IND,India,2022,"India: Winter Storm - Jammu and Kashmir (Reasi, Rajouri) - 09/01/2022",2022-01-08,27.0,27.0,Weather related,Storm,Conflict-Violence,,,,,
IND,India,2022,India: Winter Storm - Himachal Pradesh - 15/01/2022,2022-01-15,9.0,9.0,Weather related,Storm,Conflict-Violence,,,,,
NPL,Nepal,2022,Nepal: Wildfire - Province No. 1 (Bhojpur/Pauwadungma) - 10/05/2022,2022-05-10,8.0,8.0,Weather related,Wildfire,Conflict-Violence,,,,,
NPL,Nepal,2022,Nepal: Thunderstorm - Province No. 1 (Sunsari/Dewanganj) - 16/05/2022,2022-05-16,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
NPL,Nepal,2022,Nepal: Storm - Madhesh (Mahottari/Samsi) - 22/05/2022,2022-05-22,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
NPL,Nepal,2022,Nepal: Storm - Province No. 1 (Okhaldhunga/Chishankhugadhi) - 27/05/2022,2022-05-27,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
NPL,Nepal,2022,Nepal: Landslide - Province No. 1 (Solukhumbu/Mahakulung) - 30/05/2022,2022-05-30,4.0,4.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Maluku (Western Seram) - 18/06/2022,2022-06-18,45.0,45.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - North Maluku (Morortai Island) - 15/06/2022,2022-06-15,15.0,15.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sumatra (Ogan Komering Ilir) - 10/03/2022,2022-03-10,15.0,15.0,Weather related,Storm,Conflict-Violence,,,,,
CHN,China,2022,China: Riverine flood [Monsoon] - Zhejiang (Quzhou) - 20/06/2022,2022-06-20,53.0,53.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2022,"China: Flood [Monsoon] - Guizhou (Qiandongnan, Congjiang) - 17/06/2022",2022-06-17,6500.0,6462.0,Weather related,Flood,Conflict-Violence,,,,,
KOR,"Korea, Rep.",2022,Korea: Landslide - Jeollanam-do - 25/04/2022,2022-04-25,1.0,1.0,Weather related,Mass Movement,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2022,DRC: Heavy Rains - Kongo-Central - February 2022,2022-02-01,260.0,265.0,Weather related,Storm,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Kelantan - 26/02/2022,2022-02-26,8800.0,8843.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Wet mass movement - Lampung (Tanggamus) - 17/05/2022,2022-05-17,4.0,4.0,Weather related,Mass Movement,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2022,DRC: Riverine Floods - South Kivu - January 2022,2022-01-01,530.0,530.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2022,China: Flood [Monsoon] - Anhui (Huangshan) - 19/06/2022,2022-06-19,400.0,402.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Banten (Serang) - 01/03/2022,2022-03-01,78.0,78.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - North Sulawesi (Manado) - 03/03/2022,2022-03-03,8.0,8.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Kuala Lumpur - 08/03/2022,2022-03-08,590.0,590.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Abrasion - North Sulawesi (South Minahasa) - 15/06/2022,2022-06-15,390.0,387.0,Weather related,Mass Movement,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Perak - 08/03/2022,2022-03-08,15.0,15.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Selangor - 08/03/2022,2022-03-08,1100.0,1129.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Negeri Sembilan - 08/03/2022,2022-03-08,22.0,22.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2022,Canada: Flood - Quebec (Maniwaki) - 20/05/2022,2022-05-20,68.0,68.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sumatra (Ogan Ilir) - 07/03/2022,2022-03-07,27.0,27.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Kebumen) - 02/03/2022,2022-03-02,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
CAN,Canada,2022,Canada: Flood - Ontario (Brampton) - 17/02/2022,2022-02-17,240.0,245.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2022,Canada: Tornado - Ontario (Uxbridge) - 21/05/2022,2022-05-21,98.0,98.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - South Sumatra (Ogan Komering Ulu) - 20/06/2022,2022-06-20,4.0,4.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Southeast Sulawesi (Buton) - 18/06/2022,2022-06-18,31.0,31.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2022,Canada: Flood - Ontario (Grassy Narrows First Nation) - 23/05/2022,2022-05-23,100.0,100.0,Weather related,Flood,Conflict-Violence,,,,,
PHL,Philippines,2022,"Philippines: Whirlwind - Region VI (Pototan, Iloilo) - 13/06/2022",2022-06-13,97.0,97.0,Weather related,Storm,Conflict-Violence,,,,,
PHL,Philippines,2022,Philippines: Landslide - Region IX (Zamboanga City) - 17/05/2022,2022-05-17,50.0,50.0,Weather related,Mass Movement,Conflict-Violence,,,,,
PHL,Philippines,2022,Philippines: Flash flood - Region IX (Zamboanga City) - 27/05/2022,2022-05-27,35.0,35.0,Weather related,Flood,Conflict-Violence,,,,,
PHL,Philippines,2022,Philippines: Tornado - Region XII (South Cotabato) - 05/03/2022,2022-03-05,260.0,265.0,Weather related,Storm,Conflict-Violence,,,,,
PHL,Philippines,2022,Philippines: Tornado - BARMM (Sulu) - 08/03/2022,2022-03-08,180.0,183.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - West Java (Bogor) - 22/06/2022,2022-06-22,20.0,20.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2022,China: Flood [Monsoon] - Inner Mongolia (Bayannur) - 20/06/2022,2022-06-20,160.0,160.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sulawesi (Luwu) - 22/06/2022,2022-06-22,19.0,19.0,Weather related,Storm,Conflict-Violence,,,,,
ZAF,South Africa,2022,South Africa: Floods - North West (7 villages) - 20/04/2022,2022-04-20,1000.0,1008.0,Weather related,Flood,Conflict-Violence,,,,,
PNG,Papua New Guinea,2022,"Papua New Guinea: Landslide - Morobe Province (Bulolo District, Upper Nami) - 19/02/2022",2022-02-10,1600.0,1590.0,Weather related,Mass Movement,Conflict-Violence,,,,,
TZA,Tanzania,2022,Tanzania: Heavy Rains - Mbeya and Songwe Regions - April 2022,2022-04-01,3600.0,3630.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - West Java (Bandung Barat) - 11/01/2022,2022-01-11,89.0,89.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - Central Java (Kebumen) - 26/06/2022,2022-06-26,10.0,10.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Arunachal Pradesh - 18/05/2022,2022-05-18,150.0,149.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - West Sulawesi (Majene) - 24/06/2022,2022-06-24,300.0,300.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Selangor - 24/06/2022,2022-06-24,31.0,31.0,Weather related,Flood,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Himachal Pradesh - 18/05/2022,2022-05-18,32.0,32.0,Weather related,Flood,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Karnataka - 18/05/2022,2022-05-18,2300.0,2323.0,Weather related,Flood,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Kerala - 18/05/2022,2022-05-18,330.0,334.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - West Java (Bogor) - 22/06/2022,2022-06-22,180.0,175.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Nagaland- 24/05/2022,2022-05-24,110.0,110.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - West Java (Bogor) - 23/06/2022,2022-06-23,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
IND,India,2022,India: Flood - Tripura- 18/05/2022,2022-05-18,5.0,5.0,Weather related,Flood,Conflict-Violence,,,,,
VNM,Vietnam,2022,Viet Nam: Flood - Yen Bai (Van Chan)- 25/06/2022,2022-06-25,5.0,5.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2022,China: Flood [Monsoon] - Beijing - 26/06/2022,2022-06-26,5600.0,5583.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Central Sulawesi (Morowali) - 27/06/2022,2022-06-27,350.0,350.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - Central Java (Pemalang) - 26/06/2022,2022-06-26,77.0,77.0,Weather related,Mass Movement,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Floods - Western Region - April - May 2022,2022-04-01,50.0,50.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Floods - Eastern Region - April - May 2022,2022-04-01,10000.0,10036.0,Weather related,Flood,Conflict-Violence,,,,,
BGD,Bangladesh,2022,"Bangladesh: Flood [monsoon] - Sylhet, Mymensingh  - 14/06/2022",2022-06-14,482000.0,481827.0,Weather related,Flood,Conflict-Violence,,,,,
USA,United States,2022,USA: Wildfire (Clear Fire) - Alaska (Yukon/Koyukuk Census Area/Denali Borough) - 21/06/2022,2022-06-21,25.0,25.0,Weather related,Wildfire,Conflict-Violence,,,,,
USA,United States,2022,USA: Wildfire (Pipeline Fire) - Arizona (Coconino County) - 12/06/2022,2022-06-12,2500.0,2476.0,Weather related,Wildfire,Conflict-Violence,,,,,
AFG,Afghanistan,2022,"Afghanistan: Earthquake - Khost, Paktika - 22/06/2022",2022-06-22,118000.0,117505.0,Geophysical,Earthquake,Conflict-Violence,,,,,
RWA,Rwanda,2022,Rwanda: Heavy Rains - Countrywide - March 2022 ,2022-03-01,1500.0,1521.0,Weather related,Storm,Conflict-Violence,,,,,
RWA,Rwanda,2022,Rwanda: Disasters - Countrywide - January 2022,2022-01-01,550.0,554.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Landslides/Mudslides - Western Region - April 2022,2022-04-01,22.0,22.0,Weather related,Mass Movement,Conflict-Violence,,,,,
USA,United States,2022,"USA: Flood - Montana (Carbon, Park, Stillwater, Yellowstone counties) - 10/06/2022",2022-06-10,250.0,252.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Floods - Central Region - May 2022,2022-05-01,200.0,200.0,Weather related,Flood,Conflict-Violence,,,,,
TUR,Türkiye,2022,Türkiye: Flood - Black Sea Region - 26/06/2022,2022-06-26,2800.0,2786.0,Weather related,Flood,Conflict-Violence,,,,,
CAN,Canada,2022,Canada: Flood - Ontario (Kenora) - 10/05/2022,2022-05-10,770.0,769.0,Weather related,Flood,Conflict-Violence,,,,,
PHL,Philippines,2022,"Philippines: Whirlwind - Region VI (Pototan, Iloilo) - 24/06/2022",2022-06-24,26.0,26.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - East Kalimantan (North Penajam Paser) - 28/06/2022,2022-06-28,8.0,8.0,Weather related,Storm,Conflict-Violence,,,,,
CHN,China,2022,China: Flood [Monsoon] - Yunnan (Lijiang) - 27/06/2022,2022-06-27,340.0,340.0,Weather related,Flood,Conflict-Violence,,,,,
RUS,Russian Federation,2022,Russia: Wildfire - Kurgan Region - 10/05/2022,2022-05-10,350.0,350.0,Weather related,Wildfire,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2022,DRC: Heavy Rains - South Kivu - February 2022,2022-02-01,9500.0,9540.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Heavy Storms/Hailstorms - Central Region - February 2022,2022-02-01,16.0,16.0,Weather related,Storm,Conflict-Violence,,,,,
USA,United States,2022,USA: Wildfire (NCAR Fire) - Colorado (Boulder County) - 26/03/2022	,2022-03-26,19000.0,19000.0,Weather related,Wildfire,Conflict-Violence,,,,,
SDN,Sudan,2022,"Sudan: Fires caused by rising temperatures - North Kordofan, South Darfur - 06/03/2022",2022-02-23,1700.0,1725.0,Weather related,Wildfire,Conflict-Violence,,,,,
GHA,Ghana,2022,Ghana: Coastal flood - Volta (Agavedzi) - 03/04/2022,2022-04-03,280.0,279.0,Weather related,Flood,Conflict-Violence,,,,,
PRI,Puerto Rico,2022,"Puerto Rico: Storm - Cataño, Dorado, Toa Baja, Vega Alta, Vega Baja - 04/02/2022",2022-02-04,300.0,299.0,Weather related,Storm,Conflict-Violence,,,,,
RUS,Russian Federation,2022,"Russia: Wildfire - Kurgan Region (Ketovsky, Belozersky) - 06/05/2022",2022-05-06,400.0,400.0,Weather related,Wildfire,Conflict-Violence,,,,,
CHE,Switzerland,2022,Switzerland: Wildfire - Ticino (Centovalli - Verdasio) - 23/03/2022	,2022-03-23,21.0,21.0,Weather related,Wildfire,Conflict-Violence,,,,,
TZA,Tanzania,2022,Tanzania: Heavy Rains - Rukwa - February 2022,2022-02-01,130.0,131.0,Weather related,Storm,Conflict-Violence,,,,,
RUS,Russian Federation,2022,Russia: Wildfire - Kurgan Region (Kurgan - SNT Niva) - 27/04/2022,2022-04-27,50.0,50.0,Weather related,Wildfire,Conflict-Violence,,,,,
AGO,Angola,2022,Angola: Storm - Cabinda - 28/03/2022,2022-03-28,96.0,96.0,Weather related,Storm,Conflict-Violence,,,,,
ETH,Ethiopia,2022,Ethiopia: Drought - Countrywide - 01/01/2022,2022-01-01,686000.0,685740.0,Weather related,Drought,Conflict-Violence,,,,,
SYR,Syrian Arab Republic,2022,"Syria: Floods on IDP camps - Aleppo, Idlib - 01/01/2022",2022-01-01,5200.0,5180.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Jepara) - 13/01/2022,2022-01-13,10.0,10.0,Weather related,Storm,Conflict-Violence,,,,,
ISL,Iceland,2022,Iceland: Avalanche - Westfjords (Patreksfjörður) - 21/02/2022,2022-02-21,28.0,28.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Wildfire - West Java (Pangandaran) - 28/03/2022,2022-03-28,3.0,3.0,Weather related,Wildfire,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - Central Sulawesi (Sigi) - 12/03/2022,2022-03-12,4.0,4.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Bangka Belitung (Bangka Barat) - 04/01/2022,2022-01-04,340.0,336.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Bangka Belitung (Bangka Barat) - 05/01/2022,2022-01-05,460.0,456.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - South Sumatra (Ogan Komering Ilir) - 13/01/2022,2022-01-13,16.0,16.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - West Java (Bogor) - 11/03/2022,2022-03-11,54.0,54.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sumatra (Banyu Asin) - 10/03/2022,2022-03-10,27.0,27.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - East Java (Gresik) - 10/03/2022,2022-03-10,200.0,200.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - Central Java (Kendal) - 10/03/2022,2022-03-10,4.0,4.0,Weather related,Mass Movement,Conflict-Violence,,,,,
VNM,Vietnam,2022,Viet Nam: Tornado - Bac Lieu - 03/05/2022,2022-05-03,5.0,5.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - Central Java (Batang) - 19/01/2022,2022-01-19,3.0,3.0,Weather related,Mass Movement,Conflict-Violence,,,,,
PAK,Pakistan,2022,Pakistan: Storm - Khyber Pakhtunkhwa (Malakand / Upper Dir) - 10/01/2022,2022-01-10,7.0,7.0,Weather related,Storm,Conflict-Violence,,,,,
PAK,Pakistan,2022,"Pakistan: Storm - Khyber Pakhtunkhwa (Peshawar/Mohmand,Peshawar) - 08/01/2022",2022-01-08,14.0,14.0,Weather related,Storm,Conflict-Violence,,,,,
PAK,Pakistan,2022,Pakistan: Storm - Khyber Pakhtunkhwa (Malakand / Swat) - 07/01/2022,2022-01-07,7.0,7.0,Weather related,Storm,Conflict-Violence,,,,,
ZAF,South Africa,2022,South Africa: Floods - North West - 17/01/2022,2022-01-17,260.0,259.0,Weather related,Flood,Conflict-Violence,,,,,
ZAF,South Africa,2022,"South Africa: Floods - KwaZulu Natal (Ladysmith, Msinga) - 15/01/2022",2022-01-15,100.0,100.0,Weather related,Flood,Conflict-Violence,,,,,
PAK,Pakistan,2022,Pakistan: Storm - Khyber Pakhtunkhwa (Kohat/Karak) - 08/01/2022,2022-01-08,7.0,7.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Pemalang) - 26/01/2022,2022-01-26,50.0,50.0,Weather related,Storm,Conflict-Violence,,,,,
VNM,Vietnam,2022,Viet Nam: Thunderstorm - Son La (Quynh Nhai) - 06/03/2022 ,2022-03-06,5.0,5.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - East Java (Mojokerto) - 07/03/2022,2022-03-07,15.0,15.0,Weather related,Storm,Conflict-Violence,,,,,
TON,Tonga,2022,Tonga: Volcanic Eruption Hunga Tonga Hunga Ha'apai - 15/01/2022,2022-01-15,2400.0,2390.0,Geophysical,Volcanic activity,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flash flood - Central Sulawesi (Banggai) - 09/03/2022,2022-03-09,31.0,31.0,Weather related,Flood,Conflict-Violence,,,,,
UGA,Uganda,2022,Uganda: Landslides/Mudslides - Western Region - January 2022,2022-01-01,240.0,240.0,Weather related,Mass Movement,Conflict-Violence,,,,,
AFG,Afghanistan,2022,Afghanistan: Earthquake - Badghis (Qadis) - 17/01/2022,2022-01-17,21000.0,21338.0,Geophysical,Earthquake,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - Central Java (Pekalongan) - 19/01/2022,2022-01-19,240.0,235.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Cilacap) - 19/01/2022,2022-01-19,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - North Sulawesi (Bitung) - 19/01/2022,2022-01-19,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
KWT,Kuwait,2022,Kuwait: Floods - Countrywide - 01/01/2022,2022-01-01,14.0,14.0,Weather related,Flood,Conflict-Violence,,,,,
TZA,Tanzania,2022,Tanzania: Heavy Rains - Ruvuma - January 2022,2022-01-01,480.0,480.0,Weather related,Storm,Conflict-Violence,,,,,
OMN,Oman,2022,Oman: Floods - Muscat - 04/01/2022,2022-01-04,45.0,45.0,Weather related,Flood,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2022,DRC: Floods - Maniema - January 2022,2022-01-01,18000.0,17945.0,Weather related,Flood,Conflict-Violence,,,,,
CHN,China,2022,China: Earthquake - Yunnan (Lijiang City) - 02/01/2022 ,2022-01-02,2000.0,2036.0,Geophysical,Earthquake,Conflict-Violence,,,,,
AFG,Afghanistan,2022,Afghanistan: Storm - Parwan (4 Districts) - 01/03/2022,2022-03-01,48.0,48.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - Central Java (Pemalang) - 02/01/2022,2022-01-02,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Earthquake - North Maluku (North Halmahera) - 10/01/2022,2022-01-10,19.0,19.0,Geophysical,Earthquake,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sulawesi (Luwu) - 08/01/2022,2022-01-08,120.0,120.0,Weather related,Storm,Conflict-Violence,,,,,
ZMB,Zambia,2022,Zambia: Floods - Southern province - 12/01/2022,2022-01-12,2600.0,2565.0,Weather related,Flood,Conflict-Violence,,,,,
AUS,Australia,2022,"Australia: Fire - Victoria (Melbourne, Maribyrnong) - 01/01/2022",2022-01-01,3.0,3.0,Weather related,Wildfire,Conflict-Violence,,,,,
ZAF,South Africa,2022,South Africa: Floods - Eastern Cape - 08/01/2022,2022-01-08,260.0,262.0,Weather related,Flood,Conflict-Violence,,,,,
MYS,Malaysia,2022,Malaysia: Flood - Sarawak - 30/01/2022,2022-01-30,31.0,31.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Flood - Bangka (Bangka Belitung) - 11/01/2022,2022-01-11,8.0,8.0,Weather related,Flood,Conflict-Violence,,,,,
NOR,Norway,2022,"Norway: Storm Gyda - Møre og Romsdal, Trøndelag - 11/01/2022	",2022-01-11,120.0,125.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Landslide - Central Java (Pemalang) - 02/01/2022,2022-01-02,12.0,12.0,Weather related,Mass Movement,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - West Java (Sukabumi) - 31/01/2022,2022-01-31,39.0,39.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Riverine flood - West Java (Cirebon) - 06/01/2022,2022-01-06,7.0,7.0,Weather related,Flood,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - West Java (Purwakarta) - 07/01/2022,2022-01-07,12.0,12.0,Weather related,Storm,Conflict-Violence,,,,,
COD,"Congo, Dem. Rep.",2022,DRC: Heavy Rains - North Kivu - January 2022,2022-01-01,11.0,11.0,Weather related,Storm,Conflict-Violence,,,,,
IDN,Indonesia,2022,Indonesia: Tornado - South Sumatra (Ogan Ilir) - 16/01/2022,2022-01-16,4.0,4.0,Weather related,Storm,Conflict-Violence,,,,,
